70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL", +0.2
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -89.388
1450.2000, -89.046
1450.4000, -88.461
1450.6000, -91.632
1450.8000, -90.251
1451.0000, -89.677
1451.2000, -88.843
1451.4000, -88.880
1451.6000, -88.502
1451.8000, -90.858
1452.0000, -90.247
1452.2000, -88.470
1452.4000, -88.734
1452.6000, -89.580
1452.8000, -91.796
1453.0000, -90.254
1453.2000, -89.361
1453.4000, -89.299
1453.6000, -91.247
1453.8000, -89.913
1454.0000, -90.561
1454.2000, -88.588
1454.4000, -89.583
1454.6000, -88.548
1454.8000, -90.964
1455.0000, -91.800
1455.2000, -90.036
1455.4000, -88.790
1455.6000, -91.794
1455.8000, -87.353
1456.0000, -90.912
1456.2000, -92.353
1456.4000, -89.800
1456.6000, -90.305
1456.8000, -91.372
1457.0000, -89.206
1457.2000, -90.678
1457.4000, -90.742
1457.6000, -89.148
1457.8000, -89.705
1458.0000, -90.992
1458.2000, -88.633
1458.4000, -90.896
1458.6000, -89.808
1458.8000, -91.251
1459.0000, -89.870
1459.2000, -90.265
1459.4000, -90.705
1459.6000, -88.496
1459.8000, -91.701
1460.0000, -88.898
1460.2000, -91.129
1460.4000, -90.846
1460.6000, -89.341
1460.8000, -93.088
1461.0000, -90.057
1461.2000, -92.092
1461.4000, -90.137
1461.6000, -91.776
1461.8000, -89.483
1462.0000, -90.468
1462.2000, -91.312
1462.4000, -90.833
1462.6000, -91.986
1462.8000, -90.115
1463.0000, -90.408
1463.2000, -90.728
1463.4000, -90.514
1463.6000, -89.134
1463.8000, -89.895
1464.0000, -92.116
1464.2000, -89.243
1464.4000, -90.616
1464.6000, -91.816
1464.8000, -88.012
1465.0000, -89.095
1465.2000, -87.992
1465.4000, -88.696
1465.6000, -88.797
1465.8000, -87.906
1466.0000, -88.977
1466.2000, -88.840
1466.4000, -90.699
1466.6000, -90.182
1466.8000, -89.804
1467.0000, -90.513
1467.2000, -92.476
1467.4000, -91.418
1467.6000, -89.856
1467.8000, -90.153
1468.0000, -89.392
1468.2000, -91.251
1468.4000, -89.161
1468.6000, -91.661
1468.8000, -89.462
1469.0000, -91.862
1469.2000, -92.630
1469.4000, -90.642
1469.6000, -91.115
1469.8000, -91.689
1470.0000, -90.777
1470.2000, -90.259
1470.4000, -89.850
1470.6000, -89.936
1470.8000, -95.265
1471.0000, -89.887
1471.2000, -89.460
1471.4000, -92.905
1471.6000, -91.285
1471.8000, -91.058
1472.0000, -92.051
1472.2000, -90.820
1472.4000, -89.323
1472.6000, -90.150
1472.8000, -91.450
1473.0000, -89.282
1473.2000, -89.772
1473.4000, -90.063
1473.6000, -89.962
1473.8000, -89.033
1474.0000, -89.840
1474.2000, -90.941
1474.4000, -89.983
1474.6000, -90.583
