70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL", -1.5
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -91.337
1450.2000, -89.677
1450.4000, -91.886
1450.6000, -91.283
1450.8000, -90.340
1451.0000, -90.300
1451.2000, -91.088
1451.4000, -90.104
1451.6000, -91.228
1451.8000, -90.657
1452.0000, -92.723
1452.2000, -91.347
1452.4000, -89.933
1452.6000, -90.955
1452.8000,-101.055
1453.0000, -94.536
1453.2000, -92.006
1453.4000, -93.929
1453.6000, -91.118
1453.8000, -90.314
1454.0000, -91.862
1454.2000, -92.258
1454.4000, -93.443
1454.6000, -93.316
1454.8000, -89.617
1455.0000, -90.783
1455.2000, -91.240
1455.4000, -93.876
1455.6000, -92.501
1455.8000, -92.649
1456.0000, -95.655
1456.2000, -92.281
1456.4000, -90.009
1456.6000, -93.081
1456.8000, -93.975
1457.0000, -94.035
1457.2000, -93.208
1457.4000, -90.614
1457.6000, -93.598
1457.8000, -90.989
1458.0000, -91.655
1458.2000, -92.749
1458.4000, -91.408
1458.6000, -91.973
1458.8000, -90.981
1459.0000, -93.204
1459.2000, -95.527
1459.4000, -91.683
1459.6000, -95.618
1459.8000,-100.060
1460.0000, -92.507
1460.2000, -92.838
1460.4000, -94.650
1460.6000, -92.333
1460.8000, -91.237
1461.0000, -94.661
1461.2000, -92.158
1461.4000, -93.144
1461.6000, -92.528
1461.8000, -92.802
1462.0000, -93.465
1462.2000, -93.306
1462.4000, -91.574
1462.6000, -91.089
1462.8000, -96.138
1463.0000, -91.377
1463.2000, -92.618
1463.4000, -90.886
1463.6000, -91.595
1463.8000, -90.473
1464.0000, -92.097
1464.2000, -91.433
1464.4000, -92.088
1464.6000,-101.901
1464.8000, -92.629
1465.0000, -93.079
1465.2000, -94.090
1465.4000, -92.870
1465.6000, -91.814
1465.8000, -92.836
1466.0000, -91.549
1466.2000, -89.853
1466.4000, -91.450
1466.6000, -90.530
1466.8000, -92.120
1467.0000, -91.722
1467.2000, -91.705
1467.4000, -91.383
1467.6000, -91.124
1467.8000, -89.830
1468.0000, -92.728
1468.2000, -91.114
1468.4000, -94.782
1468.6000, -92.833
1468.8000, -91.645
1469.0000, -92.227
1469.2000, -92.693
1469.4000, -98.165
1469.6000, -91.655
1469.8000, -93.485
1470.0000, -93.564
1470.2000, -96.281
1470.4000, -93.760
1470.6000, -94.179
1470.8000, -93.149
1471.0000, -93.529
1471.2000, -91.387
1471.4000, -90.952
1471.6000, -93.384
1471.8000, -90.932
1472.0000, -93.536
1472.2000, -91.923
1472.4000, -94.245
1472.6000, -92.432
1472.8000, -91.974
1473.0000, -90.530
1473.2000, -94.093
1473.4000, -92.684
1473.6000, -91.214
1473.8000, -92.904
1474.0000, -93.121
1474.2000, -91.379
1474.4000, -92.304
1474.6000, -93.167
