70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL",-41.2
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -44.896
1450.2000, -45.061
1450.4000, -44.894
1450.6000, -45.036
1450.8000, -44.851
1451.0000, -44.933
1451.2000, -44.716
1451.4000, -44.709
1451.6000, -44.652
1451.8000, -44.585
1452.0000, -44.633
1452.2000, -44.476
1452.4000, -44.602
1452.6000, -44.364
1452.8000, -44.443
1453.0000, -44.241
1453.2000, -44.283
1453.4000, -44.172
1453.6000, -44.108
1453.8000, -44.138
1454.0000, -43.995
1454.2000, -44.131
1454.4000, -43.904
1454.6000, -44.048
1454.8000, -43.868
1455.0000, -43.949
1455.2000, -43.865
1455.4000, -43.839
1455.6000, -43.869
1455.8000, -43.707
1456.0000, -43.804
1456.2000, -43.624
1456.4000, -43.766
1456.6000, -43.574
1456.8000, -43.665
1457.0000, -43.572
1457.2000, -43.551
1457.4000, -43.578
1457.6000, -43.479
1457.8000, -43.591
1458.0000, -43.411
1458.2000, -43.533
1458.4000, -43.365
1458.6000, -43.441
1458.8000, -43.335
1459.0000, -43.336
1459.2000, -43.341
1459.4000, -43.230
1459.6000, -43.322
1459.8000, -43.170
1460.0000, -43.303
1460.2000, -43.094
1460.4000, -43.162
1460.6000, -43.051
1460.8000, -43.017
1461.0000, -43.026
1461.2000, -42.918
1461.4000, -43.055
1461.6000, -42.880
1461.8000, -42.992
1462.0000, -42.850
1462.2000, -42.939
1462.4000, -42.834
1462.6000, -42.792
1462.8000, -42.856
1463.0000, -42.756
1463.2000, -42.904
1463.4000, -42.696
1463.6000, -42.835
1463.8000, -42.633
1464.0000, -42.640
1464.2000, -42.610
1464.4000, -42.542
1464.6000, -42.643
1464.8000, -42.517
1465.0000, -42.703
1465.2000, -42.582
1465.4000, -42.736
1465.6000, -42.611
1465.8000, -42.631
1466.0000, -42.626
1466.2000, -42.524
1466.4000, -42.618
1466.6000, -42.461
1466.8000, -42.602
1467.0000, -42.476
1467.2000, -42.580
1467.4000, -42.528
1467.6000, -42.546
1467.8000, -42.552
1468.0000, -42.438
1468.2000, -42.534
1468.4000, -42.385
1468.6000, -42.528
1468.8000, -42.435
1469.0000, -42.526
1469.2000, -42.543
1469.4000, -42.498
1469.6000, -42.573
1469.8000, -42.426
1470.0000, -42.574
1470.2000, -42.406
1470.4000, -42.557
1470.6000, -42.507
1470.8000, -42.557
1471.0000, -42.631
1471.2000, -42.484
1471.4000, -42.593
1471.6000, -42.384
1471.8000, -42.514
1472.0000, -42.427
1472.2000, -42.553
1472.4000, -42.580
1472.6000, -42.584
1472.8000, -42.726
1473.0000, -42.551
1473.2000, -42.715
1473.4000, -42.546
1473.6000, -42.636
1473.8000, -42.569
1474.0000, -42.534
1474.2000, -42.612
1474.4000, -42.501
1474.6000, -42.665
