70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL", -3.0
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -92.519
1450.2000, -91.935
1450.4000,-102.256
1450.6000, -92.530
1450.8000, -90.593
1451.0000, -93.028
1451.2000, -91.381
1451.4000, -93.576
1451.6000, -93.897
1451.8000, -92.477
1452.0000, -91.295
1452.2000, -91.499
1452.4000, -95.549
1452.6000, -92.136
1452.8000, -92.118
1453.0000, -94.293
1453.2000, -91.605
1453.4000,-104.235
1453.6000, -95.460
1453.8000, -96.352
1454.0000, -91.835
1454.2000, -92.857
1454.4000, -93.355
1454.6000, -97.513
1454.8000, -92.595
1455.0000, -98.142
1455.2000, -95.061
1455.4000, -92.249
1455.6000, -95.147
1455.8000, -98.721
1456.0000, -95.011
1456.2000, -91.948
1456.4000, -91.931
1456.6000, -98.382
1456.8000, -94.932
1457.0000, -92.344
1457.2000, -98.794
1457.4000, -94.013
1457.6000, -94.782
1457.8000, -99.267
1458.0000, -93.175
1458.2000, -97.098
1458.4000, -93.163
1458.6000, -94.504
1458.8000, -93.720
1459.0000, -94.197
1459.2000, -92.304
1459.4000, -95.373
1459.6000,-100.286
1459.8000, -92.421
1460.0000, -98.151
1460.2000,-210.000
1460.4000,-101.837
1460.6000, -95.752
1460.8000, -92.479
1461.0000, -94.388
1461.2000, -94.373
1461.4000, -95.126
1461.6000, -94.936
1461.8000, -97.520
1462.0000, -93.513
1462.2000, -92.293
1462.4000, -94.191
1462.6000, -94.108
1462.8000, -93.149
1463.0000, -93.669
1463.2000, -92.882
1463.4000, -93.934
1463.6000, -93.060
1463.8000,-102.945
1464.0000, -93.998
1464.2000, -95.316
1464.4000, -92.310
1464.6000, -96.074
1464.8000, -95.811
1465.0000, -93.480
1465.2000, -90.813
1465.4000,-110.971
1465.6000, -94.351
1465.8000, -97.782
1466.0000, -97.135
1466.2000, -99.945
1466.4000, -91.946
1466.6000, -99.982
1466.8000, -94.143
1467.0000, -96.373
1467.2000, -95.533
1467.4000,-104.325
1467.6000, -93.935
1467.8000, -93.380
1468.0000, -91.159
1468.2000, -96.012
1468.4000, -98.961
1468.6000, -93.701
1468.8000,-102.504
1469.0000, -93.257
1469.2000, -94.322
1469.4000, -91.691
1469.6000, -92.604
1469.8000,-210.000
1470.0000, -93.234
1470.2000,-105.120
1470.4000, -95.820
1470.6000, -97.470
1470.8000,-210.000
1471.0000,-210.000
1471.2000, -96.730
1471.4000, -92.804
1471.6000, -93.167
1471.8000,-100.729
1472.0000, -91.423
1472.2000, -94.774
1472.4000, -93.825
1472.6000, -93.192
1472.8000, -93.450
1473.0000, -91.382
1473.2000, -92.307
1473.4000,-106.258
1473.6000, -92.823
1473.8000,-210.000
1474.0000, -93.540
1474.2000, -95.249
1474.4000, -93.738
1474.6000, -95.716
