70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL", -2.6
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -90.126
1450.2000, -91.905
1450.4000, -92.678
1450.6000, -91.334
1450.8000, -92.019
1451.0000, -90.493
1451.2000, -93.453
1451.4000, -91.639
1451.6000, -92.512
1451.8000, -90.848
1452.0000,-210.000
1452.2000, -97.082
1452.4000, -90.853
1452.6000, -93.816
1452.8000, -98.279
1453.0000, -93.923
1453.2000, -90.884
1453.4000, -92.082
1453.6000,-100.654
1453.8000, -94.839
1454.0000, -94.569
1454.2000, -92.807
1454.4000, -92.525
1454.6000, -90.745
1454.8000, -94.631
1455.0000, -93.243
1455.2000, -93.418
1455.4000, -91.507
1455.6000, -94.523
1455.8000, -92.634
1456.0000, -90.400
1456.2000, -93.189
1456.4000, -92.102
1456.6000, -94.106
1456.8000, -98.206
1457.0000, -91.389
1457.2000, -93.028
1457.4000, -94.528
1457.6000, -95.042
1457.8000, -91.905
1458.0000,-100.270
1458.2000, -90.933
1458.4000, -96.856
1458.6000, -93.759
1458.8000, -91.187
1459.0000, -92.025
1459.2000, -91.668
1459.4000, -91.352
1459.6000, -92.295
1459.8000, -94.550
1460.0000, -91.736
1460.2000, -91.417
1460.4000, -96.080
1460.6000, -95.218
1460.8000, -96.272
1461.0000, -93.428
1461.2000, -92.524
1461.4000, -89.087
1461.6000, -91.701
1461.8000, -91.230
1462.0000, -97.355
1462.2000, -94.863
1462.4000, -90.329
1462.6000,-100.153
1462.8000, -93.808
1463.0000, -92.020
1463.2000, -92.212
1463.4000, -92.423
1463.6000, -91.429
1463.8000, -94.571
1464.0000, -96.680
1464.2000, -95.177
1464.4000, -93.801
1464.6000, -90.051
1464.8000, -92.674
1465.0000, -95.229
1465.2000, -92.501
1465.4000, -92.042
1465.6000, -91.118
1465.8000, -95.775
1466.0000, -92.336
1466.2000, -91.925
1466.4000, -95.393
1466.6000, -92.963
1466.8000, -91.112
1467.0000,-103.425
1467.2000, -96.426
1467.4000, -91.666
1467.6000, -92.104
1467.8000, -93.178
1468.0000, -91.552
1468.2000, -93.512
1468.4000, -91.622
1468.6000, -92.792
1468.8000, -94.204
1469.0000, -97.183
1469.2000, -96.670
1469.4000, -91.954
1469.6000, -91.603
1469.8000, -93.948
1470.0000, -92.696
1470.2000, -93.993
1470.4000, -93.821
1470.6000,-101.795
1470.8000, -91.068
1471.0000, -93.180
1471.2000, -92.538
1471.4000, -92.034
1471.6000, -94.828
1471.8000, -91.125
1472.0000, -96.103
1472.2000, -91.642
1472.4000, -92.374
1472.6000, -93.450
1472.8000,-100.130
1473.0000,-210.000
1473.2000, -92.351
1473.4000, -92.833
1473.6000, -93.885
1473.8000, -96.747
1474.0000, -94.010
1474.2000, -94.620
1474.4000, -94.852
1474.6000, -90.493
