70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 200.000000
"START WL",1450.000000
"STOP WL",1650.000000
"WLFREQ", 0
"REFL", -2.4
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.2000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9926
"FREQPARM", 9926


"[TRACE DATA]"
1450.0000, -90.960
1450.2000, -93.651
1450.4000, -91.745
1450.6000, -92.833
1450.8000, -92.543
1451.0000, -90.667
1451.2000, -94.138
1451.4000, -91.770
1451.6000, -96.866
1451.8000, -94.526
1452.0000,-108.084
1452.2000, -92.517
1452.4000, -93.851
1452.6000, -91.797
1452.8000, -91.880
1453.0000, -90.821
1453.2000, -95.220
1453.4000, -92.275
1453.6000, -90.412
1453.8000, -91.733
1454.0000, -95.162
1454.2000, -91.077
1454.4000, -93.261
1454.6000, -94.562
1454.8000, -90.850
1455.0000,-210.000
1455.2000, -95.735
1455.4000, -89.703
1455.6000, -93.939
1455.8000,-104.912
1456.0000,-210.000
1456.2000, -91.191
1456.4000, -91.789
1456.6000, -92.241
1456.8000, -96.720
1457.0000, -91.973
1457.2000, -92.699
1457.4000, -93.902
1457.6000, -95.357
1457.8000, -93.088
1458.0000, -91.892
1458.2000, -96.094
1458.4000,-210.000
1458.6000, -93.170
1458.8000, -97.476
1459.0000, -92.877
1459.2000, -94.934
1459.4000, -90.616
1459.6000, -91.969
1459.8000, -93.173
1460.0000, -93.559
1460.2000, -90.796
1460.4000, -94.459
1460.6000, -90.153
1460.8000, -95.002
1461.0000, -95.695
1461.2000, -95.796
1461.4000, -95.753
1461.6000, -97.162
1461.8000, -93.207
1462.0000, -93.313
1462.2000, -94.075
1462.4000, -94.975
1462.6000, -93.679
1462.8000, -94.657
1463.0000, -91.408
1463.2000, -90.021
1463.4000, -94.908
1463.6000, -99.068
1463.8000, -93.823
1464.0000, -93.530
1464.2000, -91.653
1464.4000,-210.000
1464.6000, -92.760
1464.8000, -94.637
1465.0000, -96.057
1465.2000, -97.270
1465.4000, -97.706
1465.6000, -93.213
1465.8000, -93.162
1466.0000, -92.459
1466.2000,-210.000
1466.4000, -94.739
1466.6000,-101.879
1466.8000, -91.716
1467.0000, -98.387
1467.2000, -94.440
1467.4000, -95.111
1467.6000, -95.870
1467.8000, -93.676
1468.0000, -92.336
1468.2000, -97.267
1468.4000, -92.493
1468.6000, -91.593
1468.8000, -90.765
1469.0000, -94.361
1469.2000,-100.638
1469.4000, -94.261
1469.6000,-210.000
1469.8000, -98.782
1470.0000,-103.577
1470.2000, -94.053
1470.4000, -92.999
1470.6000, -90.859
1470.8000, -91.084
1471.0000, -93.841
1471.2000, -92.167
1471.4000, -93.126
1471.6000, -94.088
1471.8000, -91.560
1472.0000, -91.953
1472.2000, -90.590
1472.4000,-100.172
1472.6000, -91.586
1472.8000, -97.916
1473.0000, -94.780
1473.2000, -93.388
1473.4000, -94.304
1473.6000, -90.535
1473.8000, -93.497
1474.0000,-101.885
1474.2000, -92.518
1474.4000, -98.973
1474.6000, -91.973
